id_usuario,nome_completo,username,password,role,rg,cpf,id_curso,campus,validade,path_foto
1131,Thiago Pereira,thiago1131,123,Aluno,682034514,417.069.832-04,4.0,Pinheiros,12/2027,fotos/1131.jpg
1132,Lívia Cardoso,lívia1132,123,Aluno,634501781,486.523.071-80,4.0,Marquês,12/2028,fotos/1132.jpg
1133,Sr. Heitor Rocha,sr.1133,123,Aluno,603714584,927.814.630-78,4.0,Marquês,12/2028,fotos/1133.jpg
1134,Clarice da Cunha,clarice1134,123,Aluno,576108236,953.641.078-84,4.0,Pinheiros,12/2027,fotos/1134.jpg
1135,Lucca Andrade,lucca1135,123,Aluno,526107832,417.982.630-50,4.0,Berrini,12/2029,fotos/1135.jpg
1136,Daniel Oliveira,daniel1136,123,Aluno,571823403,475.630.982-83,4.0,Paulista,12/2027,fotos/1136.jpg
1137,Ana Júlia Silveira,ana1137,123,Aluno,574263081,951.284.067-76,4.0,Tatuapé,12/2027,fotos/1137.jpg
1138,Alexia Silveira,alexia1138,123,Aluno,178543627,024.583.679-92,4.0,Berrini,12/2027,fotos/1138.jpg
1139,Gabriel Pimenta,gabriel1139,123,Aluno,831647024,958.104.237-79,4.0,Tatuapé,12/2027,fotos/1139.jpg
1140,Sr. Lucas Gabriel Andrade,sr.1140,123,Aluno,021846352,948.650.127-02,4.0,Pinheiros,12/2029,fotos/1140.jpg
1141,Maria Eduarda Sales,maria1141,123,Aluno,675248310,541.268.709-11,4.0,Paulista,12/2026,fotos/1141.jpg
1142,Jade Campos,jade1142,123,Aluno,102478569,069.475.182-02,4.0,Tatuapé,12/2029,fotos/1142.jpg
1143,Pedro Lucas Campos,pedro1143,123,Aluno,583601479,876.295.031-21,4.0,Tatuapé,12/2028,fotos/1143.jpg
1144,Ester Freitas,ester1144,123,Aluno,312578040,974.386.102-50,4.0,Marquês,12/2027,fotos/1144.jpg
1145,Vinicius Pastor,vinicius1145,123,Aluno,675140286,361.490.785-66,5.0,Pinheiros,12/2029,fotos/1145.jpg
1146,Alícia Ribeiro,alícia1146,123,Aluno,025783610,521.837.490-32,5.0,Pinheiros,12/2029,fotos/1146.jpg
1147,Gael Gonçalves,gael1147,123,Aluno,248103763,712.853.409-14,5.0,Paulista,12/2029,fotos/1147.jpg
1148,Samuel Vasconcelos,samuel1148,123,Aluno,753061843,023.175.489-23,5.0,Paulista,12/2029,fotos/1148.jpg
1149,Kaique Machado,kaique1149,123,Aluno,740615282,369.048.172-40,5.0,Paulista,12/2029,fotos/1149.jpg
1150,Srta. Jade Viana,srta.1150,123,Aluno,857612347,601.793.824-03,5.0,Pinheiros,12/2027,fotos/1150.jpg
1151,Heloisa da Paz,heloisa1151,123,Aluno,024835171,208.796.513-77,5.0,Marquês,12/2028,fotos/1151.jpg
1152,Catarina Andrade,catarina1152,123,Aluno,605718325,492.381.076-96,5.0,Tatuapé,12/2028,fotos/1152.jpg
1153,Maria Liz Dias,maria1153,123,Aluno,023581670,432.657.109-80,5.0,Marquês,12/2027,fotos/1153.jpg
1154,Felipe Marques,felipe1154,123,Aluno,064351270,253.409.681-89,5.0,Berrini,12/2029,fotos/1154.jpg
1155,Pedro Henrique Vargas,pedro1155,123,Aluno,376201848,026.897.314-87,5.0,Berrini,12/2027,fotos/1155.jpg
1156,Bernardo Mendes,bernardo1156,123,Aluno,756280138,673.495.812-46,5.0,Berrini,12/2028,fotos/1156.jpg
1157,Rael Garcia,rael1157,123,Aluno,78163250X,512.936.847-91,5.0,Tatuapé,12/2026,fotos/1157.jpg
1158,Cauã Azevedo,cauã1158,123,Aluno,217604353,679.140.583-00,5.0,Berrini,12/2029,fotos/1158.jpg
1159,Bruna Teixeira,bruna1159,123,Aluno,280671453,756.180.324-90,5.0,Tatuapé,12/2029,fotos/1159.jpg
1160,Bernardo Pires,bernardo1160,123,Aluno,570318622,853.706.412-26,5.0,Berrini,12/2028,fotos/1160.jpg
1161,Raquel Campos,raquel1161,123,Aluno,051648726,571.643.098-84,5.0,Tatuapé,12/2027,fotos/1161.jpg
1162,Gustavo Henrique Cardoso,gustavo1162,123,Aluno,521680748,560.798.213-03,5.0,Marquês,12/2028,fotos/1162.jpg
1163,Rael Azevedo,rael1163,123,Aluno,361254787,376.028.954-10,5.0,Berrini,12/2027,fotos/1163.jpg
1164,Helena Pires,helena1164,123,Aluno,108425368,136.059.428-06,5.0,Tatuapé,12/2026,fotos/1164.jpg
1165,Gustavo Henrique Rodrigues,gustavo1165,123,Aluno,547621838,670.943.281-50,5.0,Marquês,12/2027,fotos/1165.jpg
1166,Brayan Melo,brayan1166,123,Aluno,84107625X,506.981.742-67,5.0,Paulista,12/2027,fotos/1166.jpg
1167,Rafaela Pinto,rafaela1167,123,Aluno,460831720,503.694.721-52,5.0,Berrini,12/2028,fotos/1167.jpg
1168,Gabriela Almeida,gabriela1168,123,Aluno,456278102,734.201.968-22,5.0,Berrini,12/2027,fotos/1168.jpg
1169,Dr. João Vitor Nogueira,dr.1169,123,Aluno,341827654,567.038.412-17,5.0,Marquês,12/2026,fotos/1169.jpg
1170,Gabriela Melo,gabriela1170,123,Aluno,438576214,783.512.604-44,5.0,Pinheiros,12/2028,fotos/1170.jpg
1171,Davi Lucca Castro,davi1171,123,Aluno,460271386,786.514.920-49,5.0,Marquês,12/2026,fotos/1171.jpg
1172,Helena Barbosa,helena1172,123,Aluno,804371623,310.497.258-32,5.0,Tatuapé,12/2026,fotos/1172.jpg
1173,Arthur da Cunha,arthur1173,123,Aluno,243615875,167.839.450-57,5.0,Paulista,12/2027,fotos/1173.jpg
1174,Sara da Paz,sara1174,123,Aluno,621508743,302.586.794-92,5.0,Pinheiros,12/2027,fotos/1174.jpg
1175,Fernanda Sousa,fernanda1175,123,Aluno,314026873,520.746.319-52,5.0,Tatuapé,12/2027,fotos/1175.jpg
1176,Fernanda Silva,fernanda1176,123,Aluno,610342587,486.715.039-84,5.0,Pinheiros,12/2027,fotos/1176.jpg
1177,Davi Lucas Barros,davi1177,123,Aluno,032684174,492.650.318-24,5.0,Marquês,12/2029,fotos/1177.jpg
1178,Srta. Sophie Gonçalves,srta.1178,123,Aluno,153467022,437.851.092-88,5.0,Berrini,12/2029,fotos/1178.jpg
1179,Felipe Sales,felipe1179,123,Aluno,416735289,569.341.827-82,5.0,Marquês,12/2028,fotos/1179.jpg
1180,Sra. Caroline Pinto,sra.1180,123,Aluno,156027380,328.165.497-55,5.0,Tatuapé,12/2027,fotos/1180.jpg
1181,Dra. Melina Borges,dra.1181,123,Aluno,523061481,674.892.053-10,5.0,Marquês,12/2026,fotos/1181.jpg
1182,Mariah Azevedo,mariah1182,123,Aluno,436017581,542.163.098-60,5.0,Tatuapé,12/2028,fotos/1182.jpg
1183,Marina da Paz,marina1183,123,Aluno,740135260,206.513.487-90,5.0,Tatuapé,12/2026,fotos/1183.jpg
1184,Theodoro Silva,theodoro1184,123,Aluno,038541671,682.437.501-26,5.0,Tatuapé,12/2029,fotos/1184.jpg
1185,Thiago Oliveira,thiago1185,123,Aluno,351204763,217.956.480-58,5.0,Berrini,12/2029,fotos/1185.jpg
1186,Théo Azevedo,théo1186,123,Aluno,431726589,387.951.462-37,5.0,Tatuapé,12/2027,fotos/1186.jpg
1187,Ana Macedo,ana1187,123,Aluno,201863455,975.138.620-95,5.0,Marquês,12/2029,fotos/1187.jpg
1188,Sara Novais,sara1188,123,Aluno,740561820,267.483.059-00,5.0,Berrini,12/2028,fotos/1188.jpg
1189,Vitor Gabriel Santos,vitor1189,123,Aluno,174563826,796.328.401-78,5.0,Marquês,12/2027,fotos/1189.jpg
1190,Lorena Abreu,lorena1190,123,Aluno,726813540,795.134.806-66,5.0,Pinheiros,12/2029,fotos/1190.jpg
1191,João Vitor Costa,joão1191,123,Aluno,023165789,806.245.139-98,5.0,Berrini,12/2028,fotos/1191.jpg
1192,Srta. Beatriz Guerra,srta.1192,123,Aluno,258147301,713.429.865-55,5.0,Marquês,12/2029,fotos/1192.jpg
1193,Isabelly Sousa,isabelly1193,123,Aluno,168425075,247.301.569-43,5.0,Tatuapé,12/2029,fotos/1193.jpg
1194,Caio Ribeiro,caio1194,123,Aluno,835740614,632.950.714-70,5.0,Pinheiros,12/2028,fotos/1194.jpg
1195,Srta. Maria Luísa Moura,srta.1195,123,Aluno,063581425,851.370.429-60,5.0,Pinheiros,12/2028,fotos/1195.jpg
1196,Davi Ramos,davi1196,123,Aluno,634857216,759.128.403-79,5.0,Marquês,12/2029,fotos/1196.jpg
1197,Ana Costa,ana1197,123,Aluno,80627315X,436.857.109-66,5.0,Paulista,12/2029,fotos/1197.jpg
1198,Letícia Costela,letícia1198,123,Aluno,703214585,610.829.743-31,5.0,Paulista,12/2026,fotos/1198.jpg
1199,Gabriel Abreu,gabriel1199,123,Aluno,605217488,360.724.589-47,5.0,Paulista,12/2027,fotos/1199.jpg
1200,Sr. Brayan Costa,sr.1200,123,Aluno,078623157,964.071.253-16,5.0,Tatuapé,12/2026,fotos/1200.jpg
1201,Maria Flor Rezende,maria1201,123,Aluno,06142738X,074.519.328-50,5.0,Marquês,12/2029,fotos/1201.jpg
1202,Isaque Pimenta,isaque1202,123,Aluno,142536878,415.926.370-43,5.0,Pinheiros,12/2026,fotos/1202.jpg
1203,Maria Eduarda Rios,maria1203,123,Aluno,425738164,723.508.914-88,5.0,Pinheiros,12/2029,fotos/1203.jpg
1204,Sra. Maria Liz Peixoto,sra.1204,123,Aluno,568204311,142.987.630-13,5.0,Pinheiros,12/2027,fotos/1204.jpg
1205,Catarina Abreu,catarina1205,123,Aluno,805176342,428.930.615-24,5.0,Marquês,12/2026,fotos/1205.jpg
1206,Maria Eduarda da Cunha,maria1206,123,Aluno,243706157,847.196.520-85,5.0,Paulista,12/2026,fotos/1206.jpg
1207,Srta. Laís Aragão,srta.1207,123,Aluno,51037248X,086.953.712-12,5.0,Berrini,12/2029,fotos/1207.jpg
1208,Bento Siqueira,bento1208,123,Aluno,627348014,825.631.794-91,5.0,Paulista,12/2028,fotos/1208.jpg
1209,Pedro Azevedo,pedro1209,123,Aluno,851364202,537.204.981-23,5.0,Marquês,12/2029,fotos/1209.jpg
1210,Theodoro Cardoso,theodoro1210,123,Aluno,138742054,892.763.145-55,5.0,Pinheiros,12/2028,fotos/1210.jpg
1211,Renan Oliveira,renan1211,123,Aluno,012435764,584.279.316-46,5.0,Marquês,12/2028,fotos/1211.jpg
1212,Lívia da Cruz,lívia1212,123,Aluno,480513260,964.017.583-84,5.0,Pinheiros,12/2029,fotos/1212.jpg
1213,Dra. Clara Barros,dra.1213,123,Aluno,358147621,170.524.938-88,5.0,Paulista,12/2026,fotos/1213.jpg
1214,João Vitor Siqueira,joão1214,123,Aluno,726354181,957.436.812-28,5.0,Paulista,12/2026,fotos/1214.jpg
1215,Clara Sá,clara1215,123,Aluno,126873501,572.106.498-67,5.0,Tatuapé,12/2029,fotos/1215.jpg
1216,Manuela Cavalcanti,manuela1216,123,Aluno,145870364,419.672.508-20,5.0,Marquês,12/2028,fotos/1216.jpg
1217,Emanuelly Cirino,emanuelly1217,123,Aluno,516834721,580.917.632-12,5.0,Pinheiros,12/2028,fotos/1217.jpg
1218,Dra. Sophie Oliveira,dra.1218,123,Aluno,801763459,156.487.039-10,5.0,Tatuapé,12/2027,fotos/1218.jpg
1219,Dom Moraes,dom1219,123,Aluno,043286719,498.027.513-32,5.0,Tatuapé,12/2028,fotos/1219.jpg
1220,Vitor Gabriel da Rocha,vitor1220,123,Aluno,537412608,921.764.350-52,5.0,Marquês,12/2027,fotos/1220.jpg
1221,Apollo Nascimento,apollo1221,123,Aluno,42186705X,137.952.806-21,5.0,Tatuapé,12/2028,fotos/1221.jpg
1222,Benício Moraes,benício1222,123,Aluno,153847268,346.259.178-91,5.0,Tatuapé,12/2027,fotos/1222.jpg
1223,Gustavo Ramos,gustavo1223,123,Aluno,015487635,742.530.869-00,5.0,Berrini,12/2028,fotos/1223.jpg
1224,Dra. Emilly Novais,dra.1224,123,Aluno,76152308X,178.243.569-73,5.0,Berrini,12/2028,fotos/1224.jpg
1225,Ágatha Siqueira,ágatha1225,123,Aluno,705123649,642.730.981-13,5.0,Pinheiros,12/2029,fotos/1225.jpg
1226,Ian Melo,ian1226,123,Aluno,784621536,640.398.127-78,5.0,Berrini,12/2027,fotos/1226.jpg
1227,Alice Ferreira,alice1227,123,Aluno,876523105,918.047.326-13,5.0,Berrini,12/2026,fotos/1227.jpg
1228,Dr. Miguel Silveira,dr.1228,123,Aluno,568341028,952.143.670-07,5.0,Paulista,12/2028,fotos/1228.jpg
1229,Bianca Brito,bianca1229,123,Aluno,128650436,293.708.145-23,5.0,Berrini,12/2028,fotos/1229.jpg
1230,Benício Fogaça,benício1230,123,Aluno,348105265,485.316.720-07,5.0,Paulista,12/2027,fotos/1230.jpg
1231,Luiz Gustavo Lima,luiz1231,123,Aluno,873452604,231.649.870-13,5.0,Tatuapé,12/2027,fotos/1231.jpg
1232,Leonardo Mendonça,leonardo1232,123,Aluno,248367018,059.647.381-84,5.0,Marquês,12/2027,fotos/1232.jpg
1233,Dra. Isadora Teixeira,dra.1233,123,Aluno,064372583,893.214.705-14,5.0,Marquês,12/2028,fotos/1233.jpg
1234,Sr. Miguel das Neves,sr.1234,123,Aluno,084517323,759.421.608-30,5.0,Pinheiros,12/2026,fotos/1234.jpg
1235,Bruno Souza,bruno1235,123,Aluno,741863509,657.810.934-00,5.0,Pinheiros,12/2027,fotos/1235.jpg
1236,Vicente da Mata,vicente1236,123,Aluno,042371569,312.546.079-43,5.0,Tatuapé,12/2026,fotos/1236.jpg
1237,Milena Azevedo,milena1237,123,Aluno,275431083,352.489.170-50,5.0,Tatuapé,12/2026,fotos/1237.jpg
1238,Rael Albuquerque,rael1238,123,Aluno,524617831,524.163.098-89,5.0,Pinheiros,12/2028,fotos/1238.jpg
1239,Emanuelly Peixoto,emanuelly1239,123,Aluno,316257849,259.346.718-55,5.0,Berrini,12/2028,fotos/1239.jpg
1240,Juan Cardoso,juan1240,123,Aluno,617032543,264.359.817-28,5.0,Tatuapé,12/2029,fotos/1240.jpg
1241,Ana Carolina da Rocha,ana1241,123,Aluno,415728630,074.615.823-80,5.0,Tatuapé,12/2027,fotos/1241.jpg
1242,Júlia Jesus,júlia1242,123,Aluno,814365073,593.248.670-83,5.0,Tatuapé,12/2029,fotos/1242.jpg
1243,Igor Rodrigues,igor1243,123,Aluno,014638526,907.532.468-56,5.0,Paulista,12/2028,fotos/1243.jpg
1244,José Lopes,josé1244,123,Aluno,10768245X,047.326.915-52,5.0,Pinheiros,12/2029,fotos/1244.jpg
1245,Lara Alves,lara1245,123,Aluno,208516347,913.270.468-22,5.0,Berrini,12/2028,fotos/1245.jpg
1246,Dra. Zoe Monteiro,dra.1246,123,Aluno,358721064,396.157.048-57,5.0,Berrini,12/2026,fotos/1246.jpg
1247,Dr. Henry Gabriel Sousa,dr.1247,123,Aluno,814506239,109.652.478-30,5.0,Tatuapé,12/2029,fotos/1247.jpg
1248,Dom Ferreira,dom1248,123,Aluno,213786059,832.157.460-26,5.0,Tatuapé,12/2027,fotos/1248.jpg
1249,Pedro Cunha,pedro1249,123,Aluno,247015684,732.586.401-90,5.0,Pinheiros,12/2029,fotos/1249.jpg
1250,Leonardo Rezende,leonardo1250,123,Aluno,576413823,817.340.695-20,5.0,Paulista,12/2028,fotos/1250.jpg
1251,João Pedro Caldeira,joão1251,123,Aluno,701865246,940.378.625-65,5.0,Paulista,12/2026,fotos/1251.jpg
1252,Marina Monteiro,marina1252,123,Aluno,412056835,980.361.547-57,5.0,Tatuapé,12/2027,fotos/1252.jpg
1253,Ana Beatriz Sampaio,ana1253,123,Aluno,104753286,293.786.450-38,5.0,Pinheiros,12/2027,fotos/1253.jpg
1254,Henrique Guerra,henrique1254,123,Aluno,64831750X,957.380.241-41,5.0,Marquês,12/2028,fotos/1254.jpg
1255,Helena Moraes,helena1255,123,Aluno,213560781,092.465.387-65,5.0,Paulista,12/2027,fotos/1255.jpg
1256,Luna da Cunha,luna1256,123,Aluno,63724185X,389.740.621-78,5.0,Berrini,12/2028,fotos/1256.jpg
1257,Lucas Rodrigues,lucas1257,123,Aluno,751860232,154.629.738-37,5.0,Paulista,12/2029,fotos/1257.jpg
1258,Henry Gabriel da Costa,henry1258,123,Aluno,143506821,342.089.576-38,5.0,Paulista,12/2026,fotos/1258.jpg
1259,Sophia Moraes,sophia1259,123,Aluno,812046730,801.796.432-31,5.0,Marquês,12/2027,fotos/1259.jpg
1260,Pedro Vasconcelos,pedro1260,123,Aluno,851602472,089.764.253-83,5.0,Berrini,12/2029,fotos/1260.jpg
1261,Ian da Mota,ian1261,123,Aluno,174086325,496.128.053-42,5.0,Berrini,12/2028,fotos/1261.jpg
1262,Dra. Isadora Costa,dra.1262,123,Aluno,341865278,704.326.598-38,5.0,Tatuapé,12/2029,fotos/1262.jpg
1263,Dra. Milena das Neves,dra.1263,123,Aluno,576041282,238.715.490-88,5.0,Pinheiros,12/2029,fotos/1263.jpg
1264,Ana Cecília Sousa,ana1264,123,Aluno,730814622,987.063.514-84,5.0,Berrini,12/2028,fotos/1264.jpg
1265,Alexia Monteiro,alexia1265,123,Aluno,140582733,034.872.596-56,5.0,Tatuapé,12/2029,fotos/1265.jpg
1266,Ana Clara Moraes,ana1266,123,Aluno,452671309,930.628.157-95,5.0,Tatuapé,12/2028,fotos/1266.jpg
1267,Isabel Fogaça,isabel1267,123,Aluno,126450730,719.238.546-82,5.0,Marquês,12/2029,fotos/1267.jpg
1268,Sr. Dante da Mota,sr.1268,123,Aluno,124750369,219.308.645-15,5.0,Pinheiros,12/2027,fotos/1268.jpg
1269,Francisco Melo,francisco1269,123,Aluno,645831700,845.362.091-15,5.0,Berrini,12/2028,fotos/1269.jpg
1270,Maria Helena Oliveira,maria1270,123,Aluno,710384658,506.429.183-33,5.0,Pinheiros,12/2026,fotos/1270.jpg
1271,Brayan Barbosa,brayan1271,123,Aluno,650137486,180.529.634-51,5.0,Marquês,12/2026,fotos/1271.jpg
1272,Sr. Benjamim Costela,sr.1272,123,Aluno,567324813,158.207.943-97,5.0,Marquês,12/2027,fotos/1272.jpg
1273,Dra. Maria Vitória Lopes,dra.1273,123,Aluno,256481738,965.728.014-11,5.0,Tatuapé,12/2026,fotos/1273.jpg
1274,Dra. Esther Rodrigues,dra.1274,123,Aluno,82765134X,032.187.456-08,5.0,Paulista,12/2028,fotos/1274.jpg
1275,Ágatha Caldeira,ágatha1275,123,Aluno,307461580,891.406.372-04,5.0,Paulista,12/2027,fotos/1275.jpg
1276,Dr. Rael Cavalcante,dr.1276,123,Aluno,145327863,318.296.574-37,5.0,Tatuapé,12/2028,fotos/1276.jpg
1277,Thomas Camargo,thomas1277,123,Aluno,785402160,974.526.013-43,5.0,Paulista,12/2028,fotos/1277.jpg
1278,Augusto Lima,augusto1278,123,Aluno,532814708,985.134.672-19,5.0,Tatuapé,12/2026,fotos/1278.jpg
1279,Dra. Eduarda Brito,dra.1279,123,Aluno,381470568,693.257.184-64,5.0,Pinheiros,12/2026,fotos/1279.jpg
1280,Davi Luiz Almeida,davi1280,123,Aluno,275861041,251.364.970-25,5.0,Tatuapé,12/2027,fotos/1280.jpg
1281,Dr. Yago Silva,dr.1281,123,Aluno,251367083,964.517.832-00,5.0,Paulista,12/2027,fotos/1281.jpg
1282,Jade Alves,jade1282,123,Aluno,086514234,275.369.104-52,5.0,Berrini,12/2026,fotos/1282.jpg
1283,Milena Pastor,milena1283,123,Aluno,738546021,590.318.746-39,5.0,Pinheiros,12/2029,fotos/1283.jpg
1284,Isaac Casa Grande,isaac1284,123,Aluno,418237050,047.681.329-87,5.0,Paulista,12/2029,fotos/1284.jpg
1285,Alexia Moreira,alexia1285,123,Aluno,801463579,617.458.390-20,5.0,Pinheiros,12/2027,fotos/1285.jpg
1286,Luana Fogaça,luana1286,123,Aluno,456738216,638.124.079-22,5.0,Pinheiros,12/2029,fotos/1286.jpg
1287,Lívia Peixoto,lívia1287,123,Aluno,512640385,436.297.081-96,5.0,Tatuapé,12/2027,fotos/1287.jpg
1288,Erick Cavalcanti,erick1288,123,Aluno,210457685,489.061.753-10,5.0,Pinheiros,12/2029,fotos/1288.jpg
1289,Anthony Camargo,anthony1289,123,Aluno,361054725,573.120.968-59,5.0,Tatuapé,12/2026,fotos/1289.jpg
1290,Alana Aparecida,alana1290,123,Aluno,238756142,146.039.725-80,5.0,Marquês,12/2028,fotos/1290.jpg
1291,Bruno Barbosa,bruno1291,123,Aluno,643215803,683.952.704-29,5.0,Pinheiros,12/2026,fotos/1291.jpg
1292,Joana Jesus,joana1292,123,Aluno,385610725,048.651.397-10,5.0,Pinheiros,12/2027,fotos/1292.jpg
1293,Heitor Correia,heitor1293,123,Aluno,50124783X,790.162.453-16,5.0,Paulista,12/2029,fotos/1293.jpg
1294,Sr. Noah Lima,sr.1294,123,Aluno,163857040,194.603.275-16,5.0,Marquês,12/2028,fotos/1294.jpg
1295,Dr. Otávio Novaes,dr.1295,123,Aluno,328605414,495.680.321-42,5.0,Tatuapé,12/2026,fotos/1295.jpg
1296,Mateus Ribeiro,mateus1296,123,Aluno,250638745,092.185.743-88,5.0,Berrini,12/2029,fotos/1296.jpg
1297,Sr. Erick Monteiro,sr.1297,123,Aluno,047581232,801.324.697-31,5.0,Tatuapé,12/2027,fotos/1297.jpg
1298,Leandro Gonçalves,leandro1298,123,Aluno,475132063,468.095.137-01,5.0,Berrini,12/2027,fotos/1298.jpg
1299,Luiz Otávio Câmara,luiz1299,123,Aluno,370415863,716.209.358-21,5.0,Tatuapé,12/2026,fotos/1299.jpg
1300,Rodrigo Costa,rodrigo1300,123,Aluno,405867232,739.280.645-92,5.0,Tatuapé,12/2027,fotos/1300.jpg
1301,Lucas Gabriel Pinto,lucas1301,123,Aluno,802175648,206.839.471-50,5.0,Tatuapé,12/2026,fotos/1301.jpg
1302,Clara Novaes,clara1302,123,Aluno,140268352,952.704.183-04,5.0,Tatuapé,12/2028,fotos/1302.jpg
1303,Gael Viana,gael1303,123,Aluno,863721540,761.290.384-96,5.0,Berrini,12/2027,fotos/1303.jpg
1304,Marina Cavalcante,marina1304,123,Aluno,028714350,916.785.234-37,5.0,Tatuapé,12/2026,fotos/1304.jpg
1305,Dr. Caleb da Luz,dr.1305,123,Aluno,645872015,960.438.517-84,5.0,Marquês,12/2028,fotos/1305.jpg
1306,Vitória Barros,vitória1306,123,Aluno,752841361,012.685.973-68,5.0,Marquês,12/2026,fotos/1306.jpg
1307,Caleb Albuquerque,caleb1307,123,Aluno,431675028,265.071.394-16,5.0,Pinheiros,12/2028,fotos/1307.jpg
1308,Eduardo Vasconcelos,eduardo1308,123,Aluno,530471620,697.832.140-04,5.0,Pinheiros,12/2026,fotos/1308.jpg
1309,Julia Ribeiro,julia1309,123,Aluno,283176453,140.532.867-35,5.0,Marquês,12/2026,fotos/1309.jpg
1310,João Lucas Cunha,joão1310,123,Aluno,176530484,420.795.186-58,5.0,Berrini,12/2026,fotos/1310.jpg
1311,Renan Andrade,renan1311,123,Aluno,830612750,653.870.194-93,5.0,Pinheiros,12/2029,fotos/1311.jpg
1312,Vitor Hugo da Costa,vitor1312,123,Aluno,104837251,065.147.832-44,5.0,Marquês,12/2028,fotos/1312.jpg
1313,José Miguel Barbosa,josé1313,123,Aluno,632180742,196.752.348-73,5.0,Tatuapé,12/2029,fotos/1313.jpg
1314,Pedro Miguel Camargo,pedro1314,123,Aluno,105736247,762.801.539-59,5.0,Marquês,12/2029,fotos/1314.jpg
1315,Mariane Siqueira,mariane1315,123,Aluno,814025730,467.259.018-67,5.0,Pinheiros,12/2026,fotos/1315.jpg
1316,Maria Vitória Nascimento,maria1316,123,Aluno,163708459,596.142.873-73,5.0,Pinheiros,12/2028,fotos/1316.jpg
1317,Anthony Sampaio,anthony1317,123,Aluno,137540681,739.684.210-78,5.0,Tatuapé,12/2029,fotos/1317.jpg
1318,Lorenzo Dias,lorenzo1318,123,Aluno,658210737,346.297.805-56,5.0,Marquês,12/2029,fotos/1318.jpg
1319,Sra. Bianca Fogaça,sra.1319,123,Aluno,082367140,514.098.372-97,5.0,Tatuapé,12/2028,fotos/1319.jpg
1320,Sra. Luísa Vargas,sra.1320,123,Aluno,037652849,240.395.876-00,5.0,Pinheiros,12/2027,fotos/1320.jpg
1321,Francisco Brito,francisco1321,123,Aluno,237816040,813.627.904-78,5.0,Marquês,12/2029,fotos/1321.jpg
1322,Gael das Neves,gael1322,123,Aluno,340728656,640.935.712-52,5.0,Paulista,12/2027,fotos/1322.jpg
1323,Theodoro Albuquerque,theodoro1323,123,Aluno,127845604,074.158.936-20,5.0,Pinheiros,12/2028,fotos/1323.jpg
1324,Levi Abreu,levi1324,123,Aluno,475806311,856.249.071-76,5.0,Paulista,12/2027,fotos/1324.jpg
1325,Rael Pereira,rael1325,123,Aluno,367820547,549.170.386-93,5.0,Paulista,12/2027,fotos/1325.jpg
1326,José Pedro Barros,josé1326,123,Aluno,851247635,314.702.856-90,5.0,Tatuapé,12/2029,fotos/1326.jpg
1327,Bruna Silveira,bruna1327,123,Aluno,72685041X,091.856.273-21,5.0,Berrini,12/2028,fotos/1327.jpg
1328,Julia Montenegro,julia1328,123,Aluno,305684218,370.482.659-65,5.0,Marquês,12/2029,fotos/1328.jpg
1329,Luiz Gustavo Barros,luiz1329,123,Aluno,813562478,018.457.936-84,5.0,Pinheiros,12/2029,fotos/1329.jpg
1330,Isadora Ramos,isadora1330,123,Aluno,157084322,469.012.357-80,5.0,Marquês,12/2028,fotos/1330.jpg
1331,Juliana Silva,juliana1331,123,Aluno,324576018,819.402.567-20,5.0,Pinheiros,12/2029,fotos/1331.jpg
1332,Calebe Guerra,calebe1332,123,Aluno,274563186,140.279.863-69,5.0,Marquês,12/2027,fotos/1332.jpg
1333,Josué da Rosa,josué1333,123,Aluno,570483165,175.629.480-11,5.0,Pinheiros,12/2027,fotos/1333.jpg
1334,Dr. Théo Nogueira,dr.1334,123,Aluno,683450128,960.213.548-42,5.0,Tatuapé,12/2029,fotos/1334.jpg
1335,Cecilia da Paz,cecilia1335,123,Aluno,162304870,390.475.816-01,5.0,Berrini,12/2027,fotos/1335.jpg
1336,Pedro Miguel Cavalcante,pedro1336,123,Aluno,068524316,014.697.285-67,5.0,Marquês,12/2029,fotos/1336.jpg
1337,Vinícius Novaes,vinícius1337,123,Aluno,243051682,406.829.753-38,5.0,Paulista,12/2028,fotos/1337.jpg
1338,Maitê Costa,maitê1338,123,Aluno,106278356,834.295.016-60,5.0,Marquês,12/2026,fotos/1338.jpg
1339,Sra. Clara Almeida,sra.1339,123,Aluno,850623145,849.073.652-92,5.0,Paulista,12/2027,fotos/1339.jpg
1340,Sra. Sarah Campos,sra.1340,123,Aluno,672538040,152.804.793-14,5.0,Pinheiros,12/2028,fotos/1340.jpg
1341,Sr. Vitor Gabriel Vasconcelos,sr.1341,123,Aluno,70625143X,580.764.123-07,5.0,Berrini,12/2026,fotos/1341.jpg
1342,Vicente Mendes,vicente1342,123,Aluno,057326848,486.712.953-46,5.0,Berrini,12/2029,fotos/1342.jpg
1343,Caio Alves,caio1343,123,Aluno,432678050,751.293.840-32,5.0,Pinheiros,12/2026,fotos/1343.jpg
1344,Ana Carolina Borges,ana1344,123,Aluno,507834215,083.612.945-89,5.0,Marquês,12/2026,fotos/1344.jpg
1345,João Pedro Monteiro,joão1345,123,Aluno,538240714,392.105.478-88,5.0,Pinheiros,12/2027,fotos/1345.jpg
1346,Ana Laura Pereira,ana1346,123,Aluno,214658739,194.506.287-85,5.0,Paulista,12/2029,fotos/1346.jpg
1347,Dr. Theodoro da Cunha,dr.1347,123,Aluno,816354078,531.820.647-62,5.0,Marquês,12/2026,fotos/1347.jpg
